ACCIDENTDATE,snowing,raining,foggy,smoke,dust,strong_winds,wind_dir,wind_speed,temperature,SURFACE_COND
2009-07-16,0,0,0,0,0,0,WSW,9.0,53.0,1
2009-08-01,0,0,0,0,0,0,WNW,14.0,58.0,1
2009-07-26,0,0,0,0,0,0,N,23.0,45.0,1
2009-07-10,0,0,0,0,0,0,NNW,9.0,50.0,1
2009-07-09,0,0,0,0,0,0,NE,6.0,53.0,1
2009-07-14,0,0,0,0,0,0,N,7.0,45.0,1
2009-08-09,0,0,0,0,0,0,E,7.0,45.0,1
2009-08-13,0,1,0,0,0,0,W,10.0,60.0,2
2009-07-22,0,1,0,0,0,0,W,15.0,47.0,2
2009-08-03,0,0,0,0,0,0,NNW,6.0,47.0,1
2009-08-19,0,0,0,0,0,0,N,12.0,59.0,1
2009-08-10,0,0,0,0,0,0,NNE,6.0,44.0,2
2009-08-08,0,0,0,0,0,0,ESE,3.0,35.0,1
2009-08-12,0,0,0,0,0,0,WSW,7.0,49.0,1
2009-07-11,0,1,0,0,0,0,ESE,6.0,51.0,2
2009-07-13,0,0,0,0,0,0,N,14.0,43.0,1
2009-08-14,0,0,0,0,0,0,NW,7.0,59.0,1
2009-08-02,0,0,0,0,0,0,N,13.0,55.0,1
2009-07-27,0,1,0,0,0,0,N,15.0,45.0,2
2009-08-18,0,0,0,0,0,0,WNW,12.0,58.0,1
2009-07-18,0,0,0,0,0,0,N,1.0,55.0,1
2009-08-15,0,0,0,0,0,0,NNE,13.0,52.0,1
2009-08-11,0,0,0,0,0,0,ESE,14.0,50.0,1
2009-07-29,0,0,0,0,0,0,W,16.0,58.0,1
2009-08-16,0,0,0,0,0,0,NW,17.0,61.0,2
2009-07-12,0,0,0,0,0,0,N,17.0,55.0,9
2009-08-27,0,0,0,0,0,0,NW,23.0,64.0,1
2009-08-21,0,0,0,0,0,0,WSW,22.0,48.0,1
2009-09-12,0,0,0,0,0,0,N,36.0,73.0,1
2009-09-25,0,0,0,0,0,0,NW,13.0,52.0,2
2009-09-06,0,0,0,0,0,0,N,15.0,52.0,1
2009-09-30,0,0,0,0,0,0,N,23.0,60.0,1
2009-09-21,0,0,0,0,0,0,S,12.0,62.0,1
2009-08-25,0,0,0,0,0,0,NW,20.0,50.0,1
2009-09-03,0,0,0,0,0,0,NW,14.0,63.0,1
2009-08-29,0,0,0,0,0,0,W,12.0,51.0,1
2009-09-04,0,1,0,0,0,0,NNW,9.0,51.0,2
2009-10-03,0,0,0,0,0,0,S,16.0,51.0,1
2009-09-07,0,0,0,0,0,0,S,6.0,46.0,1
2009-09-17,0,1,0,0,0,0,SSW,16.0,51.0,2
2009-09-28,0,1,0,0,0,0,SSW,10.0,49.0,2
2009-09-18,0,0,0,0,0,0,NNE,8.0,54.0,1
2009-10-02,0,0,0,0,0,0,SSE,12.0,55.0,1
2009-09-05,0,0,0,0,0,0,N,12.0,45.0,1
2009-09-27,0,0,0,0,0,0,WSW,24.0,51.0,2
2009-10-01,0,0,0,0,0,0,SW,7.0,58.0,1
2009-09-19,0,1,0,0,0,0,N,17.0,66.0,2
2009-09-10,0,0,0,0,0,0,SW,7.0,47.0,1
2009-10-04,0,0,0,0,0,0,NW,5.0,54.0,1
2009-09-23,0,0,0,0,0,0,W,15.0,54.0,1
2009-09-08,0,1,0,0,0,0,SW,17.0,58.0,2
2009-09-15,0,0,0,0,0,0,NNW,8.0,63.0,9
2009-09-22,0,0,0,0,0,0,N,16.0,62.0,1
2009-09-13,0,1,0,0,0,0,W,24.0,58.0,2
2009-10-07,0,1,0,0,0,0,SSE,17.0,52.0,2
2009-08-28,0,0,0,0,0,0,N,16.0,63.0,1
2009-09-20,0,0,0,0,0,0,SSE,3.0,42.0,1
2009-08-22,0,0,0,0,0,0,N,18.0,44.0,1
2009-09-16,0,0,0,0,0,0,N,21.0,45.0,1
2009-09-14,0,0,0,0,0,0,SSE,6.0,48.0,1
2009-08-30,0,0,0,0,0,0,WNW,16.0,51.0,1
2009-08-24,0,1,0,0,0,0,WSW,30.0,54.0,2
2009-08-23,0,0,0,0,0,0,NNW,16.0,58.0,1
2009-09-11,0,0,0,0,0,0,N,38.0,59.0,1
2009-09-09,0,0,0,0,0,0,SSW,13.0,43.0,1
2009-09-26,0,1,0,0,0,0,W,16.0,56.0,2
2009-08-31,0,0,0,0,0,0,N,10.0,50.0,1
2009-09-24,0,0,0,0,0,0,WNW,3.0,62.0,1
2009-09-29,0,0,0,0,0,0,NE,7.0,63.0,1
2009-09-01,0,0,0,0,0,0,WNW,8.0,57.0,1
2009-09-02,0,0,0,0,0,0,N,8.0,47.0,1
2009-08-26,0,0,0,0,0,0,NNW,18.0,54.0,1
2009-10-05,0,0,0,0,0,0,SW,15.0,58.0,1
2009-10-06,0,1,0,0,0,0,W,10.0,50.0,2
2009-11-18,0,0,0,0,0,0,ENE,2.0,74.0,1
2009-11-08,0,0,0,0,0,0,N,12.0,86.0,1
2009-10-15,0,0,0,0,0,0,NNW,14.0,47.0,1
2009-11-02,0,0,0,0,0,0,S,12.0,52.0,1
2009-11-10,0,0,0,0,0,0,SE,20.0,83.0,1
2009-11-15,0,0,0,0,0,0,WSW,6.0,72.0,1
2009-10-31,0,0,0,0,0,0,N,23.0,66.0,1
2009-11-09,0,0,0,0,0,0,ENE,5.0,77.0,1
2009-10-25,0,0,0,0,0,0,SE,15.0,54.0,1
2009-10-10,0,0,0,0,0,0,S,5.0,59.0,1
2009-11-01,0,0,0,0,0,0,SW,6.0,65.0,1
2009-10-24,0,0,0,0,0,0,ESE,5.0,37.0,1
2009-10-14,0,1,0,0,0,0,W,8.0,50.0,2
2009-11-05,0,0,0,0,0,0,SSW,15.0,60.0,1
2009-10-17,0,0,0,0,0,0,SSW,8.0,55.0,1
2009-11-04,0,0,0,0,0,0,W,8.0,62.0,1
2009-11-06,0,0,0,0,0,0,S,6.0,66.0,1
2009-10-16,0,1,0,0,0,0,SW,8.0,53.0,2
2009-11-14,0,0,0,0,0,0,N,13.0,69.0,1
2009-10-09,0,0,0,0,0,0,SE,21.0,58.0,1
2009-10-30,0,0,0,0,0,0,NNE,12.0,74.0,1
2009-10-12,0,0,0,0,0,0,N,26.0,70.0,1
2009-10-29,0,0,0,0,0,0,ENE,2.0,47.0,1
2009-10-11,0,0,0,0,0,0,N,16.0,50.0,1
2009-11-13,0,0,0,0,0,0,SW,10.0,81.0,1
2009-10-18,0,0,0,0,0,0,WNW,9.0,56.0,1
2009-11-17,0,0,0,0,0,0,W,5.0,65.0,1
2009-10-22,0,0,0,0,0,0,SE,5.0,46.0,1
2009-11-11,0,0,0,0,0,0,S,10.0,84.0,1
2009-11-03,0,1,0,0,0,0,WSW,10.0,50.0,2
2009-10-19,0,0,0,0,0,0,N,7.0,72.0,1
2009-10-23,0,0,0,0,0,0,SSE,8.0,59.0,1
2009-10-21,0,0,0,0,0,0,S,12.0,50.0,1
2009-10-28,0,0,0,0,0,0,S,1.0,55.0,1
2009-10-08,0,0,0,0,0,0,SSE,3.0,51.0,1
2009-11-16,0,0,0,0,0,0,S,16.0,61.0,1
2009-10-26,0,0,0,0,0,0,SSW,7.0,43.0,1
2009-10-20,0,0,0,0,0,0,N,13.0,64.0,1
2009-11-12,0,0,0,0,0,0,SSW,10.0,83.0,1
2009-10-27,0,0,0,0,0,0,SE,3.0,73.0,1
2009-11-07,0,0,0,0,0,0,SSE,9.0,86.0,1
2009-10-13,0,0,0,0,0,0,N,14.0,50.0,1
2009-11-19,0,0,0,0,0,0,SW,9.0,80.0,1
2009-11-20,0,0,0,0,0,0,N,2.0,69.0,1
2009-11-27,0,0,0,0,0,0,N,14.0,62.0,1
2009-11-24,0,0,0,0,0,0,NE,2.0,63.0,1
2009-11-22,0,1,0,0,0,0,SW,15.0,59.0,2
2009-12-13,0,0,0,0,0,0,W,17.0,61.0,1
2010-01-02,0,0,0,0,0,0,S,17.0,66.0,1
2009-12-07,0,0,0,0,0,0,S,2.0,66.0,1
2009-12-03,0,0,0,0,0,0,N,22.0,70.0,1
2009-12-21,0,0,0,0,0,0,SSW,3.0,62.0,1
2009-11-21,0,0,0,0,0,0,N,7.0,74.0,1
2009-11-23,0,0,0,0,0,0,SSW,15.0,50.0,1
2009-12-17,0,1,0,0,0,0,SW,14.0,68.0,2
2009-11-29,0,0,0,0,0,0,SW,7.0,57.0,1
2009-12-25,0,0,0,0,0,0,S,9.0,60.0,1
2009-11-30,0,0,0,0,0,0,SSE,18.0,66.0,9
2009-12-20,0,0,0,0,0,0,SSE,5.0,57.0,1
2009-12-23,0,0,0,0,0,0,N,16.0,100.0,1
2009-11-25,0,0,0,0,0,0,SSE,14.0,72.0,1
2009-12-28,0,0,0,0,0,0,SW,12.0,70.0,1
2009-12-18,0,0,0,0,0,0,SW,13.0,70.0,1
2009-12-06,0,0,0,0,0,0,SE,6.0,72.0,1
2009-12-26,0,0,0,0,0,0,S,20.0,63.0,1
2009-11-28,0,1,0,0,0,0,NNE,9.0,59.0,2
2009-12-11,0,0,0,0,0,0,WSW,10.0,63.0,1
2009-12-09,0,0,0,0,0,0,N,10.0,71.0,1
2009-12-15,0,0,0,0,0,0,ENE,7.0,62.0,1
2009-11-26,0,0,0,0,0,0,N,5.0,68.0,9
2009-12-29,0,0,0,0,0,0,S,10.0,65.0,1
2009-12-31,0,0,0,0,0,0,N,21.0,97.0,1
2009-12-05,0,0,0,0,0,0,WSW,7.0,59.0,1
2009-12-19,0,0,0,0,0,0,SSW,7.0,57.0,1
2010-01-04,0,0,0,0,0,0,SSW,10.0,72.0,1
2009-12-16,0,0,0,0,0,0,N,22.0,98.0,1
2009-12-24,0,1,0,0,0,0,NNE,13.0,74.0,2
2009-12-02,0,0,0,0,0,0,ESE,15.0,75.0,1
2009-12-04,0,0,0,0,0,0,WSW,15.0,67.0,1
2010-01-01,0,1,0,0,0,0,N,16.0,71.0,2
2010-01-03,0,0,0,0,0,0,W,10.0,57.0,1
2009-12-01,0,0,0,0,0,0,E,5.0,54.0,1
2009-12-27,0,0,0,0,0,0,SW,9.0,75.0,1
2009-12-14,0,0,0,0,0,0,SSE,9.0,64.0,1
2009-12-08,0,1,0,0,0,0,S,5.0,54.0,2
2009-12-12,0,0,0,0,0,0,WNW,12.0,62.0,1
2009-12-22,0,0,0,0,0,0,SSW,6.0,64.0,1
2009-12-30,0,0,0,0,0,0,NNW,5.0,81.0,1
2009-12-10,0,1,0,0,0,0,WSW,22.0,63.0,2
2010-01-05,0,0,0,0,0,0,NNE,3.0,66.0,1
2010-02-10,0,0,0,0,0,0,NNW,7.0,94.0,9
2010-01-22,0,0,0,0,0,0,N,10.0,86.0,1
2010-02-18,0,0,0,0,0,0,SSE,8.0,65.0,9
2010-02-07,0,0,0,0,0,0,SW,9.0,57.0,1
2010-02-03,0,0,0,0,0,0,SE,15.0,91.0,1
2010-02-14,0,0,0,0,0,0,SSW,14.0,77.0,1
2010-02-09,0,0,0,0,0,0,N,23.0,86.0,1
2010-01-11,0,0,0,0,0,0,N,12.0,107.0,1
2010-01-21,0,0,0,0,0,0,ENE,2.0,76.0,1
2010-01-20,0,0,0,0,0,0,E,5.0,74.0,1
2010-01-23,0,0,0,0,0,0,S,12.0,61.0,1
2010-01-10,0,0,0,0,0,0,WSW,10.0,86.0,1
2010-02-19,0,0,0,0,0,0,NNE,13.0,71.0,1
2010-02-08,0,0,0,0,0,0,SSW,9.0,96.0,1
2010-02-01,0,0,0,0,0,0,S,17.0,72.0,1
2010-02-16,0,0,0,0,0,0,SSE,8.0,76.0,1
2010-01-06,0,0,0,0,0,0,S,13.0,71.0,1
2010-01-08,0,0,0,0,0,0,NE,6.0,80.0,1
2010-02-04,0,1,0,0,0,0,N,15.0,67.0,2
2010-02-21,0,0,0,0,0,0,SSE,14.0,82.0,1
2010-02-20,0,0,0,0,0,0,N,22.0,91.0,1
2010-01-27,0,0,0,0,0,0,SW,21.0,68.0,1
2010-01-15,0,0,0,0,0,0,E,3.0,65.0,1
2010-01-31,0,0,0,0,0,0,N,21.0,98.0,1
2010-01-13,0,0,0,0,0,0,SSE,9.0,62.0,1
2010-01-12,0,0,0,0,0,0,W,14.0,83.0,1
2010-01-17,0,0,0,0,0,0,W,15.0,62.0,2
2010-01-16,0,0,1,0,0,0,NNE,3.0,59.0,1
2010-01-18,0,0,0,0,0,0,S,16.0,60.0,1
2010-01-19,0,0,0,0,0,0,SSW,15.0,66.0,1
2010-02-15,0,0,0,0,0,0,SSE,15.0,77.0,1
2010-01-29,0,0,0,0,0,0,S,17.0,73.0,1
2010-02-02,0,0,0,0,0,0,NNE,5.0,89.0,1
2010-01-25,0,0,0,0,0,0,SSE,13.0,72.0,1
2010-02-22,0,0,0,0,0,0,W,8.0,62.0,1
2010-02-12,0,0,0,0,0,0,S,16.0,60.0,2
2010-01-28,0,0,0,0,0,0,ESE,2.0,62.0,1
2010-02-11,0,1,0,0,0,0,SSE,9.0,65.0,2
2010-01-24,0,0,0,0,0,0,SSE,8.0,58.0,1
2010-02-06,0,0,0,0,0,0,ESE,8.0,78.0,1
2010-01-14,0,0,0,0,0,0,SSE,13.0,47.0,1
2010-01-07,0,0,0,0,0,0,S,15.0,51.0,1
2010-02-17,0,0,0,0,0,0,S,8.0,66.0,1
2010-02-05,0,0,0,0,0,0,S,12.0,66.0,1
2010-01-30,0,0,0,0,0,0,N,17.0,88.0,1
2010-01-26,0,0,0,0,0,0,SW,13.0,78.0,1
2010-01-09,0,0,0,0,0,0,NNW,14.0,86.0,1
2010-02-13,0,0,0,0,0,0,S,9.0,59.0,1
2010-03-08,0,1,0,0,0,0,N,12.0,60.0,2
2010-03-13,0,0,0,0,0,0,NNW,12.0,74.0,1
2010-03-01,0,0,0,0,0,0,SE,13.0,66.0,1
2010-03-17,0,0,0,0,0,0,NNE,15.0,85.0,1
2010-03-09,0,0,0,0,0,0,WSW,16.0,66.0,1
2010-04-01,0,0,0,0,0,0,S,9.0,70.0,1
2010-04-03,0,0,0,0,0,0,SSW,8.0,57.0,1
2010-03-22,0,0,0,0,0,0,SW,8.0,69.0,1
2010-03-16,0,0,0,0,0,0,N,16.0,64.0,1
2010-03-31,0,0,0,0,0,0,W,6.0,50.0,1
2010-03-12,0,0,0,0,0,0,W,7.0,53.0,1
2010-03-24,0,0,0,0,0,0,W,5.0,62.0,1
2010-03-10,0,0,0,0,0,0,SSW,13.0,62.0,1
2010-03-05,0,0,0,0,0,0,NNE,9.0,68.0,1
2010-03-02,0,0,0,0,0,0,SW,16.0,69.0,1
2010-04-04,0,0,0,0,0,0,SE,7.0,71.0,1
2010-03-28,0,1,0,0,0,0,ENE,13.0,80.0,2
2010-03-25,0,0,1,0,0,0,N,3.0,59.0,1
2010-03-06,0,0,0,0,0,0,NNE,3.0,66.0,1
2010-02-28,0,0,0,0,0,0,S,20.0,63.0,1
2010-02-25,0,0,0,0,0,0,S,13.0,75.0,1
2010-03-30,0,0,0,0,0,0,S,17.0,64.0,1
2010-03-23,0,0,0,0,0,0,WNW,7.0,58.0,1
2010-04-02,0,0,0,0,0,0,SSE,9.0,64.0,1
2010-03-07,0,0,0,0,0,0,E,13.0,81.0,1
2010-03-03,0,1,0,0,0,0,SSW,10.0,74.0,2
2010-03-20,0,0,0,0,0,0,SSW,6.0,58.0,1
2010-03-21,0,0,0,0,0,0,W,7.0,59.0,1
2010-03-04,0,0,0,0,0,0,N,8.0,83.0,1
2010-03-26,0,1,0,0,0,0,S,16.0,72.0,2
2010-03-15,0,0,0,0,0,0,ESE,13.0,81.0,1
2010-04-05,0,0,0,0,0,0,N,20.0,79.0,1
2010-02-23,0,0,0,0,0,0,S,17.0,62.0,1
2010-03-29,0,1,0,0,0,0,WSW,10.0,67.0,2
2010-03-11,0,0,0,0,0,0,S,9.0,64.0,1
2010-02-26,0,0,0,0,0,0,N,17.0,84.0,1
2010-03-19,0,0,0,0,0,0,SE,2.0,73.0,1
2010-03-14,0,0,0,0,0,0,SE,8.0,61.0,1
2010-03-18,0,0,0,0,0,0,NE,5.0,69.0,1
2010-03-27,0,0,0,0,0,0,ESE,8.0,66.0,1
2010-02-27,0,0,0,0,0,0,S,9.0,67.0,1
2010-02-24,0,0,0,0,0,0,S,10.0,61.0,1
2010-04-06,0,0,0,0,0,0,NE,8.0,73.0,1
2010-05-20,0,0,0,0,0,0,SSE,5.0,54.0,1
2010-04-26,0,0,0,0,0,0,N,13.0,45.0,1
2010-04-16,0,0,0,0,0,0,NNE,13.0,77.0,1
2010-04-21,0,0,0,0,0,0,WSW,1.0,61.0,2
2010-05-04,0,1,0,0,0,0,NNW,10.0,49.0,2
2010-04-25,0,0,0,0,0,0,WSW,12.0,62.0,1
2010-04-29,0,0,0,0,0,0,W,6.0,59.0,9
2010-05-11,0,0,0,0,0,0,WSW,12.0,45.0,1
2010-05-05,0,0,0,0,0,0,W,10.0,45.0,1
2010-05-17,0,0,0,0,0,0,ENE,2.0,63.0,1
2010-04-12,0,0,0,0,0,0,W,10.0,56.0,9
2010-04-13,0,0,0,0,0,0,SW,9.0,61.0,1
2010-05-07,0,0,0,0,0,0,N,12.0,53.0,1
2010-04-23,0,1,0,0,0,0,NW,8.0,64.0,2
2010-05-10,0,0,0,0,0,0,N,17.0,61.0,1
2010-04-17,0,0,0,0,0,0,NNE,9.0,76.0,1
2010-04-19,0,0,0,0,0,0,NE,9.0,76.0,1
2010-04-18,0,0,0,0,0,0,SE,5.0,56.0,1
2010-04-24,0,0,0,0,0,0,W,13.0,69.0,1
2010-04-20,0,0,0,0,0,0,NE,9.0,66.0,2
2010-05-16,0,0,0,0,0,0,NNW,1.0,51.0,1
2010-05-14,0,0,0,0,0,0,SW,6.0,56.0,1
2010-04-15,0,1,0,0,0,0,SSE,7.0,59.0,2
2010-05-02,0,0,0,0,0,0,W,8.0,60.0,1
2010-05-09,0,0,0,0,0,0,N,10.0,69.0,1
2010-04-22,0,0,0,0,0,0,N,12.0,82.0,1
2010-04-08,0,0,0,0,0,0,S,8.0,60.0,1
2010-05-12,0,0,0,0,0,0,WSW,10.0,56.0,1
2010-05-13,0,0,0,0,0,0,SW,12.0,58.0,1
2010-04-11,0,0,0,0,0,0,W,21.0,61.0,1
2010-05-19,0,0,0,0,0,0,W,2.0,57.0,1
2010-05-03,0,0,0,0,0,0,N,18.0,73.0,1
2010-05-08,0,0,0,0,0,0,N,8.0,57.0,1
2010-04-30,0,0,0,0,0,0,ESE,3.0,43.0,1
2010-05-15,0,0,0,0,0,0,SSE,12.0,47.0,1
2010-04-14,0,0,0,0,0,0,NW,8.0,54.0,1
2010-04-28,0,0,0,0,0,0,NNW,13.0,58.0,1
2010-05-01,0,0,0,0,0,0,NNW,15.0,56.0,1
2010-05-18,0,0,0,0,0,0,S,8.0,49.0,1
2010-05-06,0,1,0,0,0,0,WNW,23.0,58.0,2
2010-04-27,0,0,0,0,0,0,W,5.0,52.0,2
2010-04-09,0,0,0,0,0,0,ESE,12.0,61.0,9
2010-04-07,0,0,0,0,0,0,NW,9.0,72.0,1
2010-04-10,0,0,0,0,0,0,N,12.0,59.0,1
2010-05-21,0,0,0,0,0,0,S,9.0,55.0,1
2010-05-22,0,0,0,0,0,0,S,10.0,42.0,1
2010-06-21,0,0,0,0,0,0,SW,3.0,56.0,1
2010-06-23,0,0,0,0,0,0,NNE,16.0,64.0,1
2010-07-03,0,0,0,0,0,0,SW,5.0,51.0,1
2010-06-10,0,0,0,0,0,0,WNW,12.0,56.0,1
2010-06-17,0,0,0,0,0,0,WNW,14.0,54.0,1
2010-05-24,0,1,0,0,0,0,E,3.0,60.0,2
2010-05-30,0,0,0,0,0,0,S,12.0,53.0,1
2010-06-24,0,0,0,0,0,0,NNE,8.0,52.0,1
2010-06-02,0,0,0,0,0,0,S,8.0,54.0,1
2010-06-25,0,0,0,0,0,0,N,24.0,54.0,1
2010-07-04,0,1,0,0,0,0,NNE,5.0,45.0,2
2010-07-01,0,0,0,0,0,0,N,12.0,51.0,9
2010-06-16,0,0,0,0,0,0,N,13.0,59.0,1
2010-06-19,0,0,0,0,0,0,W,7.0,60.0,1
2010-06-05,0,1,0,0,0,0,WSW,8.0,53.0,2
2010-05-27,0,1,0,0,0,0,ESE,2.0,51.0,2
2010-05-25,0,0,0,0,0,0,SW,5.0,57.0,1
2010-05-29,0,0,0,0,0,0,SSW,6.0,57.0,2
2010-07-06,0,0,0,0,0,0,NE,5.0,41.0,1
2010-05-31,0,0,0,0,0,0,SSE,12.0,62.0,1
2010-06-30,0,0,0,0,0,0,N,8.0,50.0,1
2010-06-20,0,0,0,0,0,0,WSW,8.0,55.0,2
2010-06-12,0,0,0,0,0,0,WNW,7.0,50.0,2
2010-06-28,0,0,0,0,0,0,N,24.0,51.0,1
2010-06-07,0,0,0,0,0,0,SSE,2.0,53.0,1
2010-06-27,0,0,0,0,0,0,SSW,1.0,36.0,1
2010-06-22,0,0,0,0,0,0,SE,6.0,44.0,1
2010-06-18,0,0,0,0,0,0,N,16.0,37.0,1
2010-06-26,0,0,0,0,0,0,SW,13.0,38.0,1
2010-06-09,0,0,0,0,0,0,W,15.0,42.0,2
2010-06-03,0,0,0,0,0,0,SE,9.0,56.0,1
2010-06-08,0,0,0,0,0,0,N,9.0,46.0,1
2010-07-02,0,0,0,0,0,0,W,10.0,50.0,2
2010-05-28,0,0,0,0,0,0,NNE,13.0,59.0,1
2010-07-05,0,0,0,0,0,0,NNE,2.0,41.0,1
2010-05-23,0,0,0,0,0,0,E,5.0,57.0,1
2010-06-04,0,0,0,0,0,0,N,3.0,52.0,1
2010-06-29,0,1,0,0,0,0,N,15.0,47.0,2
2010-05-26,0,0,1,0,0,0,S,10.0,51.0,2
2010-06-11,0,1,0,0,0,0,W,12.0,54.0,2
2010-06-01,0,0,0,0,0,0,N,3.0,55.0,1
2010-06-15,0,0,0,0,0,0,NNW,7.0,53.0,1
2010-06-13,0,0,0,0,0,0,WSW,7.0,48.0,1
2010-06-06,0,0,0,0,0,0,SSW,14.0,42.0,2
2010-06-14,0,0,0,0,0,0,SE,6.0,44.0,1
2010-08-07,0,0,0,0,0,0,N,8.0,50.0,1
2010-07-15,0,1,0,0,0,0,NW,7.0,45.0,2
2010-07-31,0,0,0,0,0,0,N,12.0,54.0,1
2010-08-14,0,0,0,0,0,0,NNE,15.0,56.0,2
2010-07-29,0,0,0,0,0,0,N,8.0,57.0,1
2010-08-20,0,0,0,0,0,0,WNW,12.0,47.0,1
2010-07-30,0,0,0,0,0,0,N,12.0,48.0,1
2010-08-22,0,0,0,0,0,0,N,15.0,45.0,1
2010-08-05,0,0,0,0,0,0,WSW,13.0,49.0,9
2010-07-10,0,0,0,0,0,0,NNE,14.0,49.0,1
2010-07-09,0,0,0,0,0,0,NNE,12.0,57.0,1
2010-07-16,0,0,0,0,0,0,NNE,3.0,55.0,1
2010-08-02,0,0,0,0,0,0,SSW,21.0,42.0,9
2010-07-19,0,0,0,0,0,0,SSW,6.0,35.0,1
2010-07-08,0,0,0,0,0,0,SW,3.0,51.0,1
2010-08-06,0,0,0,0,0,0,W,8.0,46.0,1
2010-08-10,0,0,0,0,0,0,S,7.0,50.0,1
2010-07-14,0,1,0,0,0,0,NW,6.0,46.0,2
2010-07-26,0,0,0,0,0,0,W,8.0,54.0,1
2010-07-24,0,0,0,0,0,0,S,5.0,50.0,1
2010-07-12,0,0,0,0,0,0,N,6.0,41.0,1
2010-08-12,0,0,0,0,0,0,SSW,16.0,47.0,1
2010-07-28,0,0,0,0,0,0,WSW,1.0,49.0,1
2010-07-18,0,1,0,0,0,0,N,12.0,50.0,2
2010-08-11,0,1,0,0,0,0,N,14.0,48.0,2
2010-07-20,0,0,0,0,0,0,NW,9.0,52.0,2
2010-07-25,0,0,0,0,0,0,SSW,8.0,57.0,1
2010-08-13,0,0,0,0,0,0,SW,1.0,54.0,1
2010-08-03,0,1,0,0,0,0,SSW,10.0,44.0,2
2010-07-13,0,0,0,0,0,0,NNE,21.0,52.0,9
2010-07-22,0,0,0,0,0,0,SW,8.0,53.0,1
2010-08-01,0,1,0,0,0,0,W,17.0,47.0,2
2010-07-17,0,0,0,0,0,0,NE,5.0,39.0,1
2010-07-27,0,1,0,0,0,0,SW,7.0,53.0,2
2010-07-21,0,0,0,0,0,0,NW,7.0,39.0,1
2010-07-07,0,0,0,0,0,0,SSW,5.0,38.0,1
2010-08-04,0,0,0,0,0,0,N,12.0,50.0,1
2010-08-18,0,0,0,0,0,0,N,26.0,48.0,1
2010-07-23,0,0,0,0,0,0,SSW,5.0,51.0,1
2010-08-21,0,0,0,0,0,0,W,14.0,57.0,1
2010-08-19,0,0,0,0,0,0,NW,10.0,53.0,1
2010-08-16,0,0,0,0,0,0,W,16.0,46.0,1
2010-08-08,0,0,0,0,0,0,NE,6.0,53.0,1
2010-08-17,0,0,0,0,0,0,N,7.0,45.0,1
2010-08-09,0,0,0,0,0,0,NE,8.0,53.0,1
2010-07-11,0,0,0,0,0,0,NNW,5.0,44.0,1
2010-08-15,0,0,0,0,0,0,W,6.0,56.0,1
2010-08-31,0,1,0,0,0,0,N,28.0,42.0,2
2010-09-16,0,1,0,0,0,0,W,9.0,49.0,2
2010-09-06,0,0,0,0,0,0,W,9.0,53.0,1
2010-09-09,0,0,0,0,0,0,N,23.0,57.0,9
2010-09-14,0,0,0,0,0,0,SE,5.0,49.0,1
2010-09-12,0,0,0,0,0,0,NNW,9.0,42.0,1
2010-09-08,0,0,0,0,0,0,N,12.0,37.0,1
2010-08-23,0,0,0,0,0,0,N,15.0,57.0,1
2010-10-05,0,0,0,0,0,0,WSW,7.0,55.0,9
2010-09-07,0,0,0,0,0,0,E,7.0,44.0,1
2010-10-09,0,0,0,0,0,0,SSE,7.0,57.0,1
2010-08-25,0,0,0,0,0,0,N,15.0,46.0,1
2010-10-04,0,0,0,0,0,0,NNE,12.0,69.0,1
2010-09-23,0,0,0,0,0,0,SSW,8.0,57.0,1
2010-09-30,0,0,0,0,0,0,WNW,8.0,57.0,1
2010-09-22,0,0,0,0,0,0,S,13.0,49.0,1
2010-09-03,0,0,0,0,0,0,SSE,5.0,51.0,1
2010-10-06,0,1,0,0,0,0,NE,7.0,67.0,2
2010-09-25,0,0,0,0,0,0,N,9.0,58.0,1
2010-10-01,0,0,0,0,0,0,S,13.0,60.0,1
2010-08-28,0,1,0,0,0,0,NE,3.0,47.0,2
2010-08-29,0,0,0,0,0,0,NW,6.0,40.0,1
2010-09-01,0,1,0,0,0,0,WSW,7.0,53.0,2
2010-09-02,0,0,0,0,0,0,S,5.0,46.0,1
2010-09-18,0,0,0,0,0,0,WSW,13.0,56.0,1
2010-09-29,0,0,0,0,0,0,WSW,17.0,49.0,1
2010-08-26,0,0,0,0,0,0,WNW,16.0,52.0,1
2010-09-28,0,0,0,0,0,0,NW,15.0,48.0,1
2010-08-30,0,0,0,0,0,0,N,12.0,59.0,9
2010-09-17,0,0,0,0,0,0,WSW,14.0,49.0,1
2010-09-19,0,0,0,0,0,0,WSW,10.0,47.0,1
2010-09-15,0,1,0,0,0,0,WSW,20.0,56.0,2
2010-08-24,0,1,0,0,0,0,N,20.0,53.0,2
2010-09-26,0,0,0,0,0,0,NNW,6.0,53.0,1
2010-10-08,0,0,0,0,0,0,W,9.0,55.0,1
2010-09-27,0,0,0,0,0,0,N,16.0,57.0,1
2010-08-27,0,1,0,0,0,0,WSW,13.0,41.0,2
2010-09-04,0,1,0,0,0,0,N,5.0,59.0,2
2010-09-11,0,0,0,0,0,0,W,5.0,54.0,1
2010-10-03,0,0,0,0,0,0,N,17.0,68.0,1
2010-09-05,0,0,0,0,0,0,NW,7.0,54.0,1
2010-09-13,0,0,0,0,0,0,NW,15.0,54.0,1
2010-09-10,0,0,0,0,0,0,SSW,12.0,52.0,2
